"diffusion_input","diffusion_output_1_heat","diffusion_output_1_rank","diffusion_output_2_heat","diffusion_output_2_rank","diffusion_output_3_heat","diffusion_output_3_rank","diffusion_output_4_heat","diffusion_output_4_rank","diffusion_output_heat","diffusion_output_rank","name","selected","shared name"
"0.0","8.727451518802952E-5","13614","6.176617750781405E-5","14811","5.24078252681471E-5","15177","7.955008371254812E-5","13516","9.00803965553136E-5","13228","TMEM262","false","TMEM262"
"0.0","7.117632544327599E-6","19070","1.062903612790384E-5","18812","1.056603792824991E-5","18568","6.119846297626398E-6","19043","1.0049844080192318E-5","18452","RERG","false","RERG"
"0.0","1.9232590757524355E-5","17484","2.3053087120355202E-5","17178","1.915824215685095E-5","17459","1.66254197065066E-5","17476","2.1013295517902877E-5","17100","PKD1L1","false","PKD1L1"
"0.0","6.235779943202164E-6","19188","9.798223608741425E-6","18971","9.759446497510711E-6","18730","5.54354198671568E-6","19126","9.424341795731436E-6","18575","LINC01234","false","LINC01234"
"0.0","4.661896625023138E-5","15444","4.595181896364016E-5","15633","4.870593688546277E-5","15364","2.8317687159076795E-5","16341","4.192273697167667E-5","15516","CCDC62","false","CCDC62"
"0.0","6.235779943202164E-6","19187","9.798223608741425E-6","18970","9.759446497510711E-6","18729","5.54354198671568E-6","19125","9.424341795731436E-6","18574","SERBP1P5","false","SERBP1P5"
"0.0","6.235779943202164E-6","19186","9.798223608741425E-6","18969","9.759446497510711E-6","18728","5.54354198671568E-6","19124","9.424341795731436E-6","18573","PHKA1P1","false","PHKA1P1"
"0.0","0.003827228864786862","1246","0.0038336752044378294","1395","0.0038400560291627795","1373","3.340570095676685E-5","15964","0.003833426280650427","1175","AK5","false","AK5"
"0.0","6.235779943202164E-6","19185","9.798223608741425E-6","18968","9.759446497510711E-6","18727","5.54354198671568E-6","19123","9.424341795731436E-6","18572","TMEM163","false","TMEM163"
"0.0","6.235779943202164E-6","19184","9.798223608741425E-6","18967","9.759446497510711E-6","18726","5.54354198671568E-6","19122","9.424341795731436E-6","18571","DGKZP1","false","DGKZP1"
"0.0","6.235779943202164E-6","19183","9.798223608741425E-6","18966","9.759446497510711E-6","18725","5.54354198671568E-6","19121","9.424341795731436E-6","18570","AK4P1","false","AK4P1"
"0.0","2.2736220684339764E-5","17095","2.674498960854662E-5","16908","2.6531450464701626E-5","16834","9.140626925897677E-6","18684","2.5811984954323418E-5","16698","MMRN2","false","MMRN2"
"0.0","6.235779943202164E-6","19182","9.798223608741425E-6","18965","9.759446497510711E-6","18724","5.54354198671568E-6","19120","9.424341795731436E-6","18569","LOC100996437","false","LOC100996437"
"0.0","1.4476317135938321E-5","18051","1.802527452538683E-5","17709","1.8094926192524913E-5","17605","9.610857728783799E-6","18604","1.689769383369564E-5","17639","LYSMD4","false","LYSMD4"
"0.0","1.0121997945462656E-4","13047","8.129512568965396E-5","13997","4.484194583227027E-5","15572","9.888111473849731E-5","12719","1.0183992628917844E-4","12763","PQLC2","false","PQLC2"
"0.0","3.811082780726466E-5","15966","4.002354464707248E-5","15972","4.181723491422436E-5","15768","3.301789997953629E-5","15990","3.61755226314372E-5","15931","P2RY11","false","P2RY11"
"0.0","6.235779943202164E-6","19181","9.798223608741425E-6","18964","9.759446497510711E-6","18723","5.54354198671568E-6","19119","9.424341795731436E-6","18568","LRRC75B","false","LRRC75B"
"0.0","6.4787516815406045E-6","19111","1.010927467521667E-5","18865","1.0108589854147412E-5","18633","5.851803198738696E-6","19054","9.744090082687336E-6","18483","UCN","false","UCN"
"0.0","1.4529001985739892E-5","18047","2.0615482823800348E-5","17412","1.811358063561143E-5","17599","1.530197044299089E-5","17676","1.8581691314411417E-5","17320","SLC25A5-AS1","false","SLC25A5-AS1"
"0.0","6.235779943202164E-6","19180","9.798223608741425E-6","18963","9.759446497510711E-6","18722","5.54354198671568E-6","19118","9.424341795731436E-6","18567","FAUP1","false","FAUP1"
"0.0","6.235779943202164E-6","19179","9.798223608741425E-6","18962","9.759446497510711E-6","18721","5.54354198671568E-6","19117","9.424341795731436E-6","18566","LINC01158","false","LINC01158"
"0.0","7.834337639290114E-6","19020","1.1489235803022744E-5","18564","1.1204593542529482E-5","18491","7.215699253410958E-6","18968","1.0908341270717928E-5","18338","CHAD","false","CHAD"
"0.0","1.4529001985739892E-5","18046","2.0615482823800348E-5","17411","1.811358063561143E-5","17598","1.530197044299089E-5","17675","1.8581691314411417E-5","17319","HNRNPCP2","false","HNRNPCP2"
"0.0","6.235779943202164E-6","19178","9.798223608741425E-6","18961","9.759446497510711E-6","18720","5.54354198671568E-6","19116","9.424341795731436E-6","18565","EIF3FP1","false","EIF3FP1"
"0.0","2.660855748507128E-5","16802","3.0047614248497805E-5","16657","3.132118620767602E-5","16476","2.0071879443091892E-5","17090","3.171599996080093E-5","16249","CFAP74","false","CFAP74"
"0.0","6.235779943202164E-6","19177","9.798223608741425E-6","18960","9.759446497510711E-6","18719","5.54354198671568E-6","19115","9.424341795731436E-6","18564","CKMT2-AS1","false","CKMT2-AS1"
"0.0","6.235779943202164E-6","19176","9.798223608741425E-6","18959","9.759446497510711E-6","18718","5.54354198671568E-6","19114","9.424341795731436E-6","18563","TAS2R3","false","TAS2R3"
"0.0","1.798200908406841E-5","17724","2.5832871944564158E-5","16968","2.810755855587629E-5","16702","2.080338489509379E-5","17016","2.4953016967912267E-5","16789","LINC00493","false","LINC00493"
"0.0","6.235779943202164E-6","19175","9.798223608741425E-6","18958","9.759446497510711E-6","18717","5.54354198671568E-6","19113","9.424341795731436E-6","18562","ENPP7P4","false","ENPP7P4"
"0.0","6.235779943202164E-6","19174","9.798223608741425E-6","18957","9.759446497510711E-6","18716","5.54354198671568E-6","19112","9.424341795731436E-6","18561","HLA-L","false","HLA-L"
"0.0","1.6079914169990896E-5","17883","2.4704251519346535E-5","17040","2.16486656202058E-5","17211","1.7846897072102377E-5","17324","2.367461298679455E-5","16896","NPIPB3","false","NPIPB3"
"0.0","1.3231595649262242E-5","18165","1.6842555905535172E-5","17819","1.2624946600258427E-5","18263","1.2131901263438323E-5","18030","1.613106617103975E-5","17731","NIPAL2","false","NIPAL2"
"0.0","2.4106840924397207E-5","16987","2.48475957628714E-5","17029","2.7892572545946448E-5","16720","1.632474198551802E-5","17555","2.389414074346086E-5","16879","PPM1N","false","PPM1N"
"0.0","6.235779943202164E-6","19173","9.798223608741425E-6","18956","9.759446497510711E-6","18715","5.54354198671568E-6","19111","9.424341795731436E-6","18560","HNRNPH1P1","false","HNRNPH1P1"
"0.0","6.235779943202164E-6","19172","9.798223608741425E-6","18955","9.759446497510711E-6","18714","5.54354198671568E-6","19110","9.424341795731436E-6","18559","LRFN5","false","LRFN5"
"0.0","1.3574328153527573E-5","18132","1.7023779891243765E-5","17807","1.6957561462745658E-5","17706","9.981654833700205E-6","18361","1.6111861353350067E-5","17732","ZNF470","false","ZNF470"
"0.0","2.1032651056328178E-5","17276","2.4589438374555055E-5","17045","2.4633908847150285E-5","16965","1.623136526678709E-5","17561","1.7933656112456713E-5","17434","FOXI3","false","FOXI3"
"0.0","1.4529001985739892E-5","18045","2.0615482823800348E-5","17410","1.811358063561143E-5","17597","1.530197044299089E-5","17674","1.8581691314411417E-5","17318","KRT18P15","false","KRT18P15"
"0.0","1.2824018277961457E-5","18250","1.6460444775119992E-5","17866","1.2461897348873522E-5","18313","1.1611157091406238E-5","18081","1.5675912197612468E-5","17784","TUBBP5","false","TUBBP5"
"0.0","1.2145584396314472E-5","18327","1.582177882564624E-5","18013","1.5815664744847817E-5","17898","9.925540673234856E-6","18372","1.484715201261625E-5","17917","NAPEPLD","false","NAPEPLD"
"0.0","1.3813696842035965E-5","18116","1.7330956237878243E-5","17773","1.727579238308483E-5","17683","5.756668557676302E-6","19058","1.6965007544581158E-5","17635","LINC00311","false","LINC00311"
"0.0","1.2667894998533372E-5","18268","1.6239343854864868E-5","17914","1.6110118789535368E-5","17878","9.081260681289655E-6","18688","1.5136780476325663E-5","17882","SOX21-AS1","false","SOX21-AS1"
"0.0","6.235779943202164E-6","19171","9.798223608741425E-6","18954","9.759446497510711E-6","18713","5.54354198671568E-6","19109","9.424341795731436E-6","18558","LOC729867","false","LOC729867"
"0.0","6.235779943202164E-6","19170","9.798223608741425E-6","18953","9.759446497510711E-6","18712","5.54354198671568E-6","19108","9.424341795731436E-6","18557","LINC00308","false","LINC00308"
"0.0","1.478683522160146E-5","17999","1.8605903629455542E-5","17656","1.6864916282424605E-5","17715","1.2524242637718115E-5","17905","1.566793695658351E-5","17786","NFYC-AS1","false","NFYC-AS1"
"0.0","2.0644509454789716E-5","17312","2.4300419755645184E-5","17063","2.424866952605828E-5","17010","1.3596491004257824E-5","17830","1.702650133761564E-5","17631","LINC00998","false","LINC00998"
"0.0","6.235779943202164E-6","19169","9.798223608741425E-6","18952","9.759446497510711E-6","18711","5.54354198671568E-6","19107","9.424341795731436E-6","18556","PSMD6-AS2","false","PSMD6-AS2"
"0.0","6.235779943202164E-6","19168","9.798223608741425E-6","18951","9.759446497510711E-6","18710","5.54354198671568E-6","19106","9.424341795731436E-6","18555","TMCC1-AS1","false","TMCC1-AS1"
"0.0","6.235779943202164E-6","19167","9.798223608741425E-6","18950","9.759446497510711E-6","18709","5.54354198671568E-6","19105","9.424341795731436E-6","18554","MFSD2B","false","MFSD2B"
"0.0","6.235779943202164E-6","19166","9.798223608741425E-6","18949","9.759446497510711E-6","18708","5.54354198671568E-6","19104","9.424341795731436E-6","18553","DGCR9","false","DGCR9"
"0.0","6.235779943202164E-6","19165","9.798223608741425E-6","18948","9.759446497510711E-6","18707","5.54354198671568E-6","19103","9.424341795731436E-6","18552","SCOC-AS1","false","SCOC-AS1"
"0.0","6.235779943202164E-6","19164","9.798223608741425E-6","18947","9.759446497510711E-6","18706","5.54354198671568E-6","19102","9.424341795731436E-6","18551","STAG3L5P","false","STAG3L5P"
"0.0","6.235779943202164E-6","19163","9.798223608741425E-6","18946","9.759446497510711E-6","18705","5.54354198671568E-6","19101","9.424341795731436E-6","18550","FAM229A","false","FAM229A"
"0.0","2.0685574906164283E-5","17311","2.4290054839599715E-5","17065","1.576128662924214E-5","17902","1.6890323735794976E-5","17425","2.3462356239688756E-5","16917","TMEM104","false","TMEM104"
"0.0","6.235779943202164E-6","19162","9.798223608741425E-6","18945","9.759446497510711E-6","18704","5.54354198671568E-6","19100","9.424341795731436E-6","18549","ISM1","false","ISM1"
"0.0","6.235779943202164E-6","19161","9.798223608741425E-6","18944","9.759446497510711E-6","18703","5.54354198671568E-6","19099","9.424341795731436E-6","18548","PRKCQ-AS1","false","PRKCQ-AS1"
"0.0","4.4426016374324264E-5","15575","4.944374039977259E-5","15438","4.373947531503668E-5","15649","3.0782516803788963E-5","16161","4.326861340044781E-5","15439","TCEA3","false","TCEA3"
"0.0","2.034507621654674E-5","17368","2.3319611665707923E-5","17146","2.485421412794533E-5","16941","1.6109364160767362E-5","17568","2.5625578209466336E-5","16747","SNHG5","false","SNHG5"
"0.0","3.841236247607261E-5","15938","3.9924210894449256E-5","15980","4.200796027332373E-5","15759","2.883946558903514E-5","16303","3.1543089837730794E-5","16261","C1orf167","false","C1orf167"
"0.0","6.235779943202164E-6","19160","9.798223608741425E-6","18943","9.759446497510711E-6","18702","5.54354198671568E-6","19098","9.424341795731436E-6","18547","LINC01024","false","LINC01024"
"0.0","6.235779943202164E-6","19159","9.798223608741425E-6","18942","9.759446497510711E-6","18701","5.54354198671568E-6","19097","9.424341795731436E-6","18546","LINC00472","false","LINC00472"
"0.0","6.235779943202164E-6","19158","9.798223608741425E-6","18941","9.759446497510711E-6","18700","5.54354198671568E-6","19096","9.424341795731436E-6","18545","CASP16","false","CASP16"
"0.0","3.613675719161351E-5","16106","4.381985570617915E-5","15740","3.770713585372273E-5","16015","3.128596979674677E-5","16123","3.37696462945581E-5","16113","BBS12","false","BBS12"
"0.0","6.235779943202164E-6","19157","9.798223608741425E-6","18940","9.759446497510711E-6","18699","5.54354198671568E-6","19095","9.424341795731436E-6","18544","GOLGA8N","false","GOLGA8N"
"0.0","6.235779943202164E-6","19156","9.798223608741425E-6","18939","9.759446497510711E-6","18698","5.54354198671568E-6","19094","9.424341795731436E-6","18543","LINC00086","false","LINC00086"
"0.0","6.235779943202164E-6","19155","9.798223608741425E-6","18938","9.759446497510711E-6","18697","5.54354198671568E-6","19093","9.424341795731436E-6","18542","LINC00537","false","LINC00537"
"0.0","7.482675468776415E-6","19046","1.114096367359903E-5","18586","1.0946918083024283E-5","18532","6.757277314345442E-6","19012","1.0571329351714715E-5","18384","SCN4B","false","SCN4B"
"0.0","6.235779943202164E-6","19154","9.798223608741425E-6","18937","9.759446497510711E-6","18696","5.54354198671568E-6","19092","9.424341795731436E-6","18541","DPY19L2P3","false","DPY19L2P3"
"0.0","2.5848505108285934E-5","16861","3.174194319681479E-5","16536","2.658960057374478E-5","16828","1.8940715520969506E-5","17205","2.81385282541963E-5","16483","B3GNT5","false","B3GNT5"
"0.0","3.7575105746831456E-5","16003","4.118808241003099E-5","15903","3.717253362408522E-5","16042","2.3033111542259385E-5","16796","3.417715853731392E-5","16083","NUTM2A","false","NUTM2A"
"0.0","6.235779943202164E-6","19153","9.798223608741425E-6","18936","9.759446497510711E-6","18695","5.54354198671568E-6","19091","9.424341795731436E-6","18540","KRT18P31","false","KRT18P31"
"0.0","1.6861857896306972E-5","17815","3.762621664093041E-5","16113","3.3508086898005364E-5","16318","3.229729590403089E-5","16042","3.6092562146561084E-5","15934","MGAT3","false","MGAT3"
"0.0","6.235779943202164E-6","19152","9.798223608741425E-6","18935","9.759446497510711E-6","18694","5.54354198671568E-6","19090","9.424341795731436E-6","18539","ACPT","false","ACPT"
"0.0","4.96507096108489E-5","15270","3.968491345915472E-5","15998","4.7748607581409166E-5","15402","4.376651127429583E-5","15269","3.958537723282581E-5","15683","HS6ST3","false","HS6ST3"
"0.0","6.235779943202164E-6","19151","9.798223608741425E-6","18934","9.759446497510711E-6","18693","5.54354198671568E-6","19089","9.424341795731436E-6","18538","C10orf95","false","C10orf95"
"0.0","0.004931867213969796","567","0.0025398675460993995","2820","0.0049498473475496","591","0.00491811437779667","520","0.002481921872133688","2376","LRRTM2","false","LRRTM2"
"0.0","6.235779943202164E-6","19150","9.798223608741425E-6","18933","9.759446497510711E-6","18692","5.54354198671568E-6","19088","9.424341795731436E-6","18537","KRT43P","false","KRT43P"
"0.0","1.1741189176424552E-5","18390","1.5250868599712692E-5","18046","1.5160792742594199E-5","18013","8.024579060809902E-6","18864","1.4291821032793326E-5","17950","ZNF654","false","ZNF654"
"0.0","6.235779943202164E-6","19149","9.798223608741425E-6","18932","9.759446497510711E-6","18691","5.54354198671568E-6","19087","9.424341795731436E-6","18536","TRIQK","false","TRIQK"
"0.0","8.478479708192554E-5","13706","8.126428772785534E-5","13998","7.501643438075974E-5","14133","5.9691464563275776E-5","14376","7.877272808723029E-5","13681","SLC16A4","false","SLC16A4"
"0.0","6.235779943202164E-6","19148","9.798223608741425E-6","18931","9.759446497510711E-6","18690","5.54354198671568E-6","19086","9.424341795731436E-6","18535","LINC00649","false","LINC00649"
"0.0","1.4219063149074757E-4","11791","2.1860817732766258E-4","10379","1.3114220888878187E-4","12185","2.0172186197837908E-4","9904","2.099560926143727E-4","9913","BMP8A","false","BMP8A"
"0.0","6.235779943202164E-6","19147","9.798223608741425E-6","18930","9.759446497510711E-6","18689","5.54354198671568E-6","19085","9.424341795731436E-6","18534","GPR50-AS1","false","GPR50-AS1"
"0.0","6.235779943202164E-6","19146","9.798223608741425E-6","18929","9.759446497510711E-6","18688","5.54354198671568E-6","19084","9.424341795731436E-6","18533","ADM5","false","ADM5"
"0.0","6.235779943202164E-6","19145","9.798223608741425E-6","18928","9.759446497510711E-6","18687","5.54354198671568E-6","19083","9.424341795731436E-6","18532","ABCA17P","false","ABCA17P"
"0.0","2.8737819547456764E-5","16626","4.889944140271903E-5","15477","4.8803815040886E-5","15357","3.160634871116939E-5","16095","4.260164588474208E-5","15477","CYB5R4","false","CYB5R4"
"0.0","6.235779943202164E-6","19144","9.798223608741425E-6","18927","9.759446497510711E-6","18686","5.54354198671568E-6","19082","9.424341795731436E-6","18531","TCTE3","false","TCTE3"
"0.0","6.235779943202164E-6","19143","9.798223608741425E-6","18926","9.759446497510711E-6","18685","5.54354198671568E-6","19081","9.424341795731436E-6","18530","ZSCAN16-AS1","false","ZSCAN16-AS1"
"0.0","6.235779943202164E-6","19142","9.798223608741425E-6","18925","9.759446497510711E-6","18684","5.54354198671568E-6","19080","9.424341795731436E-6","18529","SIK3-IT1","false","SIK3-IT1"
"0.0","6.235779943202164E-6","19141","9.798223608741425E-6","18924","9.759446497510711E-6","18683","5.54354198671568E-6","19079","9.424341795731436E-6","18528","TMEM74B","false","TMEM74B"
"0.0","7.691512769133923E-6","19030","1.1291301751535887E-5","18579","1.1248240514988281E-5","18487","6.6090018318716055E-6","19022","1.0627924381573887E-5","18373","FAM43B","false","FAM43B"
"0.0","6.235779943202164E-6","19140","9.798223608741425E-6","18923","9.759446497510711E-6","18682","5.54354198671568E-6","19078","9.424341795731436E-6","18527","TRAM2-AS1","false","TRAM2-AS1"
"0.0","1.7663215519222857E-5","17749","2.1397549523198476E-5","17323","1.786849421645663E-5","17617","1.4580240454069381E-5","17743","1.856898125971163E-5","17324","CYP2T1P","false","CYP2T1P"
"0.0","6.235779943202164E-6","19139","9.798223608741425E-6","18922","9.759446497510711E-6","18681","5.54354198671568E-6","19077","9.424341795731436E-6","18526","DNAJC3-AS1","false","DNAJC3-AS1"
"0.0","7.963164529221847E-6","19013","1.8945348243526476E-5","17624","1.9048235712329607E-5","17466","1.4723384399119441E-5","17726","1.853875168293611E-5","17330","CYP26A1","false","CYP26A1"
"0.0","6.235779943202164E-6","19138","9.798223608741425E-6","18921","9.759446497510711E-6","18680","5.54354198671568E-6","19076","9.424341795731436E-6","18525","RNFT2","false","RNFT2"
"0.0","2.754003531257967E-5","16722","2.5879411269388216E-5","16963","2.6201369242298462E-5","16859","2.2064501660223983E-5","16901","2.7654559797370554E-5","16522","LOC643201","false","LOC643201"
"0.0","6.235779943202164E-6","19137","9.798223608741425E-6","18920","9.759446497510711E-6","18679","5.54354198671568E-6","19075","9.424341795731436E-6","18524","KLLN","false","KLLN"
"0.0","1.5434174488245093E-5","17934","1.9022272909069853E-5","17613","1.894185567530402E-5","17489","1.2452317452065322E-5","17912","1.4666412766472484E-5","17922","ADAMTS20","false","ADAMTS20"
"0.0","6.235779943202164E-6","19136","9.798223608741425E-6","18919","9.759446497510711E-6","18678","5.54354198671568E-6","19074","9.424341795731436E-6","18523","TMEM81","false","TMEM81"
"0.0","8.377930412543811E-6","18818","1.185832666938496E-5","18428","1.1865583930212523E-5","18382","7.227386448304871E-6","18967","1.1131432460526498E-5","18319","MPV17L2","false","MPV17L2"
"0.0","7.436379321741634E-6","19053","1.0552150553764483E-5","18817","1.062863946855119E-5","18563","6.695343111909111E-6","19017","1.0526844294001298E-5","18390","KCNMB4","false","KCNMB4"
"0.0","6.235779943202164E-6","19135","9.798223608741425E-6","18918","9.759446497510711E-6","18677","5.54354198671568E-6","19073","9.424341795731436E-6","18522","FAM157A","false","FAM157A"
"0.0","6.235779943202164E-6","19134","9.798223608741425E-6","18917","9.759446497510711E-6","18676","5.54354198671568E-6","19072","9.424341795731436E-6","18521","NUTM2A-AS1","false","NUTM2A-AS1"
"0.0","6.235779943202164E-6","19133","9.798223608741425E-6","18916","9.759446497510711E-6","18675","5.54354198671568E-6","19071","9.424341795731436E-6","18520","C11orf96","false","C11orf96"
"0.0","6.235779943202164E-6","19132","9.798223608741425E-6","18915","9.759446497510711E-6","18674","5.54354198671568E-6","19070","9.424341795731436E-6","18519","SAMD15","false","SAMD15"
"0.0","6.235779943202164E-6","19131","9.798223608741425E-6","18914","9.759446497510711E-6","18673","5.54354198671568E-6","19069","9.424341795731436E-6","18518","PCOLCE-AS1","false","PCOLCE-AS1"
"0.0","6.235779943202164E-6","19130","9.798223608741425E-6","18913","9.759446497510711E-6","18672","5.54354198671568E-6","19068","9.424341795731436E-6","18517","TSPEAR-AS2","false","TSPEAR-AS2"
"0.0","6.235779943202164E-6","19129","9.798223608741425E-6","18912","9.759446497510711E-6","18671","5.54354198671568E-6","19067","9.424341795731436E-6","18516","LINC00909","false","LINC00909"
"0.0","1.2905077824649498E-5","18245","1.6583275971877495E-5","17853","1.0449690613125053E-5","18581","1.2125880728807904E-5","18032","1.6061798433563894E-5","17739","CYP27B1","false","CYP27B1"
"0.0","6.235779943202164E-6","19128","9.798223608741425E-6","18911","9.759446497510711E-6","18670","5.54354198671568E-6","19066","9.424341795731436E-6","18515","STARD7-AS1","false","STARD7-AS1"
"0.0","4.377376477734035E-5","15616","4.9030518387258E-5","15465","4.866029757388205E-5","15367","3.7691312843295515E-5","15683","4.1676732021494784E-5","15526","NUDT11","false","NUDT11"
"0.0","2.5777067199552394E-5","16869","3.681991398007808E-5","16169","2.1730577705517234E-5","17199","3.170804687020594E-5","16083","3.5976015748054617E-5","15941","STAG3L4","false","STAG3L4"
"0.0","6.235779943202164E-6","19127","9.798223608741425E-6","18910","9.759446497510711E-6","18669","5.54354198671568E-6","19065","9.424341795731436E-6","18514","LINC00938","false","LINC00938"
"0.0","8.433620595693076E-6","18813","1.2149389730374773E-5","18407","1.1986993741991883E-5","18367","7.422823550845228E-6","18943","1.1179139283101822E-5","18312","C1orf233","false","C1orf233"
"0.0","6.632032931837435E-6","19102","1.0243912782306879E-5","18851","1.0146147296057691E-5","18626","5.8640700790737045E-6","19053","9.766248621345045E-6","18482","ABCB4","false","ABCB4"
"0.0","6.235779943202164E-6","19126","9.798223608741425E-6","18909","9.759446497510711E-6","18668","5.54354198671568E-6","19064","9.424341795731436E-6","18513","FAM83H-AS1","false","FAM83H-AS1"
"0.0","1.6266469562751514E-4","11266","1.7779800694474982E-4","11183","1.3882176545207446E-4","11946","1.4053826155777693E-4","11413","1.7744581630088667E-4","10625","ABCB5","false","ABCB5"
"0.0","1.819312015592379E-5","17700","1.8183388841762793E-5","17696","8.912472876858507E-6","18818","1.411773195185905E-5","17783","1.755760285216967E-5","17508","DMP1","false","DMP1"
"0.0","1.6258406674929168E-6","19519","1.0299549159687865E-5","18847","1.0127548176839189E-5","18631","9.828005157884404E-6","18389","9.862317747090739E-6","18473","ERVV-1","false","ERVV-1"
"0.0","8.689737062122347E-5","13632","9.053694497676661E-5","13670","9.02139225630358E-5","13548","7.35238220494098E-5","13740","6.897339331941372E-5","14091","LBHD1","false","LBHD1"
"0.0","3.1363220717694824E-5","16440","1.731455902056456E-5","17776","3.1402563486163154E-5","16472","2.9299070272416384E-5","16273","2.2036680967990184E-5","17026","SPATA17","false","SPATA17"
"0.0","6.896062016224266E-5","14342","7.679806027990006E-5","14168","7.621546072564729E-5","14071","4.461179492350345E-5","15204","5.5283741943948044E-5","14754","ACTRT2","false","ACTRT2"
"0.0","1.03343752401143E-4","12962","9.793269398743818E-5","13391","1.0227142539729093E-4","13098","5.7377870373427854E-5","14495","9.150157527805346E-5","13174","METTL6","false","METTL6"
"0.0","5.450178035112631E-5","15001","5.8250994666073166E-5","14962","5.806516003870157E-5","14872","3.922073209021737E-5","15588","3.4902452777895864E-5","16034","RPE65","false","RPE65"
"0.0","1.2042738031421644E-5","18339","1.2223070499441644E-5","18402","1.2055758619307493E-5","18358","5.426268118985599E-6","19141","1.0655512249031543E-5","18371","C1orf127","false","C1orf127"
"0.0","1.3995850807612148E-5","18099","2.4100022906608555E-5","17084","2.392559426314751E-5","17039","1.6993317224998146E-5","17414","2.2335647850867447E-5","17000","C17orf102","false","C17orf102"
"0.0","1.5391519015766483E-5","17941","1.5837811070167226E-5","18010","1.5805253685506116E-5","17899","1.0930777596065848E-5","18206","1.0384933588479296E-5","18410","ANKRD53","false","ANKRD53"
"0.0","3.3195302564328934E-5","16300","3.0776316032029124E-5","16595","3.249084134007573E-5","16394","2.9526554877396687E-5","16263","3.386293568654504E-5","16107","NPIPB5","false","NPIPB5"
"0.0","1.911215355813904E-5","17497","1.7270510526742513E-5","17785","1.741191798372344E-5","17662","1.898915878944181E-5","17200","1.7678474076453833E-5","17496","OR5K2","false","OR5K2"
"0.0","2.0715131019506883E-5","17308","1.903679245681421E-5","17606","1.9168524510204607E-5","17457","2.0297731623524776E-5","17063","1.912793668151579E-5","17259","EME2","false","EME2"
"0.0","2.8903455996117707E-5","16610","4.007094585100269E-5","15969","3.352414762382879E-5","16316","4.1079744958376844E-5","15456","4.0015470485151356E-5","15653","SLC24A5","false","SLC24A5"
"0.0","4.1880170429353985E-5","15717","3.5065046628709077E-5","16285","4.6812832316424696E-5","15456","4.497864059140558E-5","15187","4.4115879579150787E-5","15380","C2orf76","false","C2orf76"
"0.0","8.926214275779468E-5","13538","7.177049807260837E-5","14360","6.320845031052858E-5","14629","8.14784889021638E-5","13441","7.952205415240935E-5","13648","LEMD1","false","LEMD1"
"0.0","3.586147993314231E-5","16128","3.476088976654092E-5","16312","3.461788455660503E-5","16244","2.623846030949296E-5","16521","3.4094170417526434E-5","16092","C10orf120","false","C10orf120"
"0.0","1.911215355813904E-5","17496","1.7270510526742513E-5","17784","1.741191798372344E-5","17661","1.898915878944181E-5","17199","1.7678474076453833E-5","17495","PXT1","false","PXT1"
"0.0","2.862748477689285E-5","16638","2.713731001628756E-5","16870","2.7039897235195354E-5","16786","2.4554061590378365E-5","16689","2.61612381976791E-5","16666","LCN15","false","LCN15"
"0.0","1.911215355813904E-5","17495","1.7270510526742513E-5","17783","1.741191798372344E-5","17660","1.898915878944181E-5","17198","1.7678474076453833E-5","17494","SFTPB","false","SFTPB"
"0.0","1.911215355813904E-5","17494","1.7270510526742513E-5","17782","1.741191798372344E-5","17659","1.898915878944181E-5","17197","1.7678474076453833E-5","17493","C7orf62","false","C7orf62"
"0.0","3.301255903970746E-5","16313","4.498717005688809E-5","15688","4.4572054701871084E-5","15593","3.930608570686608E-5","15581","4.3898419016440054E-5","15401","RFTN2","false","RFTN2"
"0.0","3.139332699044419E-5","16437","2.9974107427032613E-5","16664","2.2641196413428977E-5","17136","2.888391335917117E-5","16301","2.986272370172625E-5","16364","STC1","false","STC1"
"0.0","4.642846541434787E-5","15455","3.9031277376362445E-5","16029","4.514535448662845E-5","15550","3.4097868212375395E-5","15920","4.3419868016143635E-5","15431","DPH3","false","DPH3"
"0.0","1.911215355813904E-5","17493","1.7270510526742513E-5","17781","1.741191798372344E-5","17658","1.898915878944181E-5","17196","1.7678474076453833E-5","17492","GPR115","false","GPR115"
"0.0","5.1288245972109164E-5","15174","5.106471131972152E-5","15338","4.775124048677414E-5","15401","4.16924197905456E-5","15416","5.118008191667467E-5","14979","NAA60","false","NAA60"
"0.0","2.080478941568332E-5","17301","1.8820305706024466E-5","17633","1.8908529251061168E-5","17495","2.045577597366407E-5","17047","1.9037455643811033E-5","17277","IFNA6","false","IFNA6"
"0.0","3.678449482011274E-5","16057","3.708052571199752E-5","16152","3.625190319403561E-5","16124","4.41783520114984E-5","15229","4.304481946241233E-5","15457","BMP5","false","BMP5"
"0.0","4.4778161639242204E-5","15558","4.095182397970818E-5","15916","4.314300352415189E-5","15684","3.622145398399603E-5","15768","3.682744742543305E-5","15878","MYL7","false","MYL7"
"0.0","4.234128094434526E-5","15695","2.8240706398653517E-5","16794","4.112808091157052E-5","15820","3.904996811387975E-5","15602","4.031210507839686E-5","15627","ZCWPW1","false","ZCWPW1"
"0.0","1.911215355813904E-5","17492","1.7270510526742513E-5","17780","1.741191798372344E-5","17657","1.898915878944181E-5","17195","1.7678474076453833E-5","17491","ZNF404","false","ZNF404"
